,blockF,blockT,Trips_median,Trips_mean,Trips_sum,dist,x_f,y_f,x_t,y_t,placeF,placeT,Lat_from,Lon_from,Lat_to,Lon_to,network_node_id_ori,network_node_id_dest,driving_dist,driving_time,Walk_to_start_time,Walk_from_end_time,In_vehicle_time
25,1,30.0,2.0,4.038461538461538,105,28902.22931826763,599008.4950280087,4400698.951856697,625879.5663017533,4394959.530051867,Chico,Yankee Hill,39.75045174160672,-121.84431306141339,39.69520923383355,-121.5318412369199,699543066.0,86546979.0,38880.24999999999,24.50999999999999,0.9665416436181178,108.15168303414323,
26,1,32.0,36.0,41.92307692307692,1635,20479.87123703183,599481.4084993302,4399876.666396591,619751.7138381619,4402065.781455858,Chico,Paradise,39.74298922588173,-121.83891835225559,39.7601006531824,-121.6019986878596,86449666.0,86518780.0,25354.27900000001,20.193333333333335,0.2790668375961358,3.810996968638287,
27,1,33.0,13.0,14.82051282051282,578,19926.122121879493,599918.8362215005,4398573.776777977,619419.044156764,4401546.330223845,Chico,Paradise,39.73120117740057,-121.83401178973917,39.75546839892638,-121.60597559819196,86556020.0,86479779.0,23600.785000000007,19.70833333333334,3.8496991011872566,3.1599737792363554,
28,1,34.0,27.0,29.205128205128204,1139,19864.27384142788,599485.8862310137,4399849.119660864,618047.6024235163,4401984.012767961,Chico,Paradise,39.742740552575185,-121.83887026663179,39.75960200087162,-121.62190199599002,86449666.0,5382279678.0,23620.157000000007,17.995,0.5596321684629736,2.1676121755211395,
29,1,35.0,2.0,3.6666666666666665,132,16603.517220363094,602568.0454589722,4398465.358979894,618267.5635196866,4402631.925538076,Chico,Paradise,39.729909937932554,-121.80312038516172,39.76540759500506,-121.6192182727515,86507879.0,5386874183.0,20658.441000000003,16.905,0.47825187865129537,2.3306680082188924,
30,1,36.0,5.0,6.27027027027027,232,17930.841072351093,599846.9129102723,4399294.944027655,617128.5482370463,4402652.981413247,Chico,Paradise,39.737706129715434,-121.83474152538045,39.76575468073406,-121.63250901838013,86481928.0,86510320.0,24604.916000000005,20.353333333333335,1.498587972598558,11.341747650146118,
31,1,37.0,8.0,8.794871794871796,343,18405.783296006903,600575.6107094167,4399216.658937944,618647.2068575392,4401555.039594724,Chico,Paradise,39.73691524444346,-121.82625093023626,39.75565469620247,-121.61498149521749,86539271.0,9112111432.0,23026.827000000005,18.365000000000006,4.757740207596429,4.693502525008919,
32,1,38.0,37.0,39.23076923076923,1530,17230.338060386897,601174.7981762785,4397802.882080847,618078.3375478615,4400664.605547979,Chico,Paradise,39.724108603206126,-121.81947689196546,39.747713083040445,-121.62178020613509,86484370.0,86504450.0,20746.603,16.293333333333333,1.366180556985311,6.393284888974075,
33,1,39.0,3.0,3.125,100,15118.760490032872,602062.4127304583,4397917.727828524,617141.1142921906,4400283.983796854,Chico,Paradise,39.725037400381964,-121.8091043641701,39.74441393950285,-121.63278438660068,86571730.0,86439486.0,18772.47300000001,14.116666666666669,2.7254110653189385,6.080778395458863,
34,1,40.0,6.0,9.421052631578949,358,21902.094596506744,599007.8773393371,4400182.563380201,620966.8358687542,4400422.237830993,Chico,Paradise,39.74580000091687,-121.84439799998147,39.74512481781118,-121.58811950681114,86494638.0,86460517.0,27485.14000000001,22.67,3.268016869327048,22.138252488695247,
35,1,41.0,5.0,5.564102564102564,217,23121.608767057656,599623.6250839493,4398391.681707454,621651.16591096,4406280.545330704,Chico,Paradise,39.72959534458741,-121.8374836009597,39.79779543134048,-121.57904983904125,86443073.0,86622386.0,28859.171000000006,25.398333333333344,1.573645150455506,6.206474659016913,
36,1,42.0,5.0,6.435897435897436,251,22274.57954558383,600253.3364956053,4398444.178813062,621967.3594810388,4404443.125899604,Chico,Paradise,39.72999444788022,-121.83012888785345,39.78119989112078,-121.57569901048679,86437473.0,86525984.0,27339.468999999994,24.015000000000008,1.6615188831265901,12.4694611656004,
37,1,43.0,8.0,7.923076923076923,309,15192.689797873354,600903.3277455389,4398799.60908219,616193.2838913368,4401453.625066007,Chico,Paradise,39.73311960106993,-121.82249106435589,39.755079429504114,-121.64363745433069,86467989.0,86473137.0,24571.274999999998,20.33000000000001,2.2851196635657387,11.360787889611872,
38,1,44.0,7.0,8.702702702702704,322,22724.33556125543,599242.9225803972,4398292.777597935,621810.4155522283,4400379.091205302,Chico,Paradise,39.72874877552029,-121.84194010398156,39.744616018746754,-121.57828438506942,86609942.0,6716260344.0,26602.223000000013,23.246666666666666,0.34639395738803647,31.668266131816765,
39,1,46.0,13.0,14.76923076923077,576,19082.82225815733,600904.2745622077,4398286.760830985,619914.7757975016,4400653.71891124,Chico,Paradise,39.72849959028106,-121.82255862496349,39.747358570553295,-121.60035310765932,86583054.0,86586150.0,23532.735000000008,19.939999999999998,5.430554249105293,10.023554082904617,
40,1,47.0,7.0,8.026315789473685,305,23675.07640217001,598620.9964230093,4400973.793162529,622256.2976300832,4402274.65766233,Chico,Paradise,39.75297255422319,-121.84879410195931,39.76162627070293,-121.57272936374713,86370544.0,86441311.0,30349.73299999999,24.988333333333344,1.2742277972266334,27.297561504174077,
41,1,48.0,14.0,14.512820512820513,566,19567.77097650374,600819.4430346142,4398776.824165506,619218.6382213652,4403976.598739591,Chico,Paradise,39.73292427153465,-121.82347326720928,39.77738711694593,-121.60787348254317,86534527.0,86485857.0,24518.500000000007,19.808333333333334,1.6744858428932154,1.4764994603011286,
42,1,49.0,4.0,3.6857142857142855,129,20600.554403115733,600924.830007334,4398444.208922952,620380.9951154763,4404940.931803201,Chico,Paradise,39.72991549987198,-121.82229467725026,39.7859096895641,-121.59412758398516,86475351.0,86478746.0,26873.903,23.31666666666667,3.9878763667920536,7.4475654623202985,
43,1,50.0,5.0,5.324324324324325,197,20245.466322559336,599747.9536660279,4398932.27756424,619712.8508425156,4403562.789741987,Chico,Paradise,39.73445068919003,-121.83595116572538,39.77359038721913,-121.60217954667186,2597668530.0,5634103428.0,25437.67,21.945000000000007,1.0284628932362465,5.6190882289637925,
44,1,51.0,5.0,7.333333333333333,286,17902.20660974128,601393.206047823,4397775.24746508,617972.5326189756,4403437.827577412,Chico,Paradise,39.72383372286141,-121.81693324053101,39.77270772264006,-121.62251714856302,86541087.0,86470703.0,22702.022999999997,18.681666666666665,0.8571615270282139,10.792215014927526,
45,1,52.0,6.0,6.2631578947368425,238,21066.516847394694,600293.7498977369,4398579.934421035,620654.1162858502,4403507.235068467,Chico,Paradise,39.731212627552075,-121.82963670834938,39.7729571064405,-121.59120223054961,86581432.0,86450932.0,25840.494,21.99833333333334,3.2958924635734075,3.821447891746823,
46,1,53.0,2.0,2.515151515151515,83,21506.98655837922,601535.4850375112,4397974.623410774,621453.7780186845,4404902.401365173,Chico,Paradise,39.72561283373038,-121.81524270625387,39.78541019879507,-121.58160978758596,86477968.0,86566880.0,27087.259,23.53000000000001,1.9569649575761725,6.761976128404465,
47,1,54.0,2.0,2.621621621621621,97,20849.54742210789,600758.6664157822,4399445.272770826,621306.2343506668,4401124.77206012,Chico,Paradise,39.73895305056275,-121.824080032352,39.75140460756089,-121.58402974658824,86605482.0,86562203.0,27042.686000000012,22.441666666666666,5.102575532836265,24.134970742907278,
48,1,55.0,2.0,2.533333333333333,76,20647.18386419085,600944.3329319003,4398253.538777113,621061.7356816506,4402715.305101773,Chico,Paradise,39.72819557408746,-121.82209637449624,39.76576600090536,-121.58658999877798,86583054.0,86441235.0,26007.03099999999,22.58166666666667,6.000546411046879,12.750329995985975,
49,1,56.0,7.0,6.794871794871795,265,20560.8747316463,600444.8104288434,4398794.173838867,620784.9277418565,4401386.796573369,Chico,Paradise,39.73312478384615,-121.82784158569021,39.75383884297254,-121.59006493500648,86418636.0,86589793.0,25399.590000000004,20.903333333333336,2.4104962713294342,18.02007168415001,
50,1,57.0,14.0,16.263157894736842,618,15363.240369320876,600044.4568837918,4397967.015207768,616067.422608275,4398535.290196405,Chico,Paradise,39.72572052472857,-121.83263836283476,39.728809157490915,-121.64562109038903,86445304.0,86556473.0,22811.929000000004,16.48833333333333,1.781294057890462,23.334644581341887,
51,1,60.0,11.0,10.243243243243244,379,23780.052971008663,600637.8866147974,4398379.1762458645,619784.8047281451,4412584.6857100185,Chico,Magalia,39.7293635809719,-121.82565233661742,39.85484407915778,-121.59969123349009,86418473.0,86420422.0,33661.715000000004,32.29833333333333,3.860654760615133,8.606062908458505,
52,1,61.0,8.0,9.394736842105264,357,22634.01128172143,600751.0883182699,4398324.623189818,619772.6269912857,4410044.081549907,Chico,Magalia,39.72885878073194,-121.82433999095933,39.831961682985266,-121.6002983747648,86542916.0,86599826.0,33145.22900000001,30.423333333333336,4.465526265535369,3.9562542782992245,
53,1,62.0,16.0,30.0,1170,23968.03928409385,599481.2395831455,4400011.070097019,620610.8004292755,4411325.157138118,Chico,Magalia,39.74420000091662,-121.83889999998135,39.84338216978714,-121.59027003742939,86437377.0,86532843.0,36315.14,32.64500000000002,1.0376102266209848,8.650051579929434,
54,1,64.0,4.0,4.368421052631579,166,22439.99036866666,599724.5975105865,4399400.829311653,620316.0497728426,4408675.2631179,Chico,Magalia,39.738674299986755,-121.83615267812816,39.819555465531955,-121.59420090607001,86481928.0,86478079.0,32639.260000000006,28.95166666666667,0.5810352392216903,3.1054256936723363,
55,1,65.0,6.0,8.236842105263158,313,21764.6152441386,599623.6250839493,4398970.709288795,620229.8738167539,4406961.133113327,Chico,Magalia,39.73481143413465,-121.8373959699138,39.80412783521376,-121.59552183308791,2597668530.0,86456168.0,32759.212000000014,29.888333333333343,1.7979027597945014,13.422325447395467,
56,1,67.0,17.0,18.384615384615383,717,23232.13511500965,599554.4994401324,4399277.268722761,619245.6442033998,4411994.059359453,Chico,Magalia,39.73758110643658,-121.83815613527386,39.84960000093336,-121.60609999997534,86501233.0,86514512.0,35112.919,33.24333333333334,2.329482046116085,2.437589510954967,
57,1,68.0,6.0,7.743589743589744,302,21038.176496685148,599990.3469775934,4399672.363580237,619705.8125981439,4407250.167547046,Chico,Magalia,39.741089238379494,-121.83301056140077,39.806805216265786,-121.60158923875461,86506646.0,86561714.0,33729.08200000001,29.81666666666667,3.096821295489222,14.83665737734068,
58,1,69.0,9.0,9.18421052631579,349,19035.77926519522,600722.2779972062,4398541.442503586,617737.183427444,4408932.143372561,Chico,Magalia,39.73081536303797,-121.82464293907466,39.8222304456862,-121.62427852989991,86370517.0,86578627.0,33404.901000000005,33.120000000000005,1.8573245408606438,29.40937201364085,
59,1,74.0,2.0,2.303030303030303,76,21025.591039991326,601517.4343626848,4397840.695303875,622456.1549654223,4399464.469496468,Chico,Paradise,39.72440851801857,-121.81547393326608,39.73628511558156,-121.57092001667485,86571727.0,86494067.0,26673.432000000015,23.06,2.166994237071962,43.0912076784911,
60,1,76.0,12.0,12.564102564102564,490,15537.513859728451,600709.5517695434,4398454.640660764,616460.7574182313,4400561.021318259,Chico,Paradise,39.730034927292266,-121.82480469441414,39.7470026447809,-121.64067403639649,86494466.0,86502715.0,19526.010000000006,14.843333333333334,2.880596528691056,1.7196160831823613,
61,2,1.0,85.0,81.28205128205128,3170,34960.762571779014,624097.625855193,4374616.804559112,599623.6250839493,4399031.840204826,Oroville,Chico,39.5122320880742,-121.55642849168612,39.73536212321767,-121.83738671692302,86493762.0,4715793685.0,36522.91599999999,23.01666666666667,1.909485247166983,1.7243422548266085,
62,2,4.0,4.0,4.157894736842105,158,15591.85137392115,623765.0850076098,4373602.48326768,612033.9094045833,4363424.364867732,Oroville,Biggs,39.503143330580535,-121.56048421894323,39.41306487150404,-121.69860385637573,86526533.0,86400898.0,19349.290999999997,14.973333333333334,4.006727435550062,12.63988949636197,
63,2,5.0,11.0,11.526315789473683,438,19968.398173065107,623912.0310918305,4373635.882677357,612717.2439803565,4357678.184452883,Oroville,Gridley,39.50342301136645,-121.55876937565344,39.36121192038537,-121.69163524594101,86526533.0,86567627.0,24644.406000000003,18.915000000000003,3.9668808780567515,5.196181709186111,
64,2,6.0,3.0,2.8285714285714287,99,21821.40539512,624097.6253213035,4373741.028321076,637689.3262394553,4358070.688104396,Oroville,Bangor,39.50434335655986,-121.55659175966503,39.361128181286574,-121.40178737720694,86370603.0,4303523379.0,25480.325999999997,26.123333333333335,3.412381959234038,181.94751046438583,
65,2,7.0,5.0,5.743589743589744,224,19463.78145389517,624574.7230971777,4373988.42268654,637208.6047848483,4387925.605315588,Oroville,Berry Creek,39.50650278870431,-121.55099789647679,39.6301104603677,-121.40121572385442,86401858.0,86417706.0,33076.25399999999,32.09,1.6419686985081772,146.79368124040857,
66,2,9.0,1.0,1.0,5,64212.20199634694,622875.161930741,4374212.967428652,650924.247952682,4430167.069125577,Oroville,Butte Meadows,39.5087701088151,-121.57071923955277,40.008220000958694,-121.23173999995755,86427819.0,86371389.0,88439.27799999998,77.87333333333335,6.361022410234873,432.01075489924466,
67,2,10.0,38.0,38.38461538461539,1497,11565.173755143183,624344.3965173354,4374239.85248707,622328.3290406006,4384930.94595366,Oroville,Butte Valley,39.50880094624421,-121.55362919623144,39.605392498189744,-121.5751037794632,86550140.0,86380588.0,18157.231,13.855,2.1101477633939107,93.61803371167294,
68,2,11.0,1.0,1.3333333333333333,24,14075.008124915068,623504.8620972305,4374146.357892345,625680.6067870752,4388220.131630871,Oroville,Cherokee,39.50807983931991,-121.56340909565627,39.634534278417505,-121.53544337782529,86426095.0,5222058469.0,18627.292999999987,20.63833333333333,2.27465911010786,139.70043794927219,
69,2,12.0,1.0,1.2666666666666666,19,34767.65950684233,623416.11267043,4373782.478368265,657842.0129437674,4377662.386723264,Oroville,Clipper Mills,39.504814858449116,-121.56450856787181,39.53412492035229,-121.16334163472384,86370572.0,86438888.0,44608.191999999995,45.311666666666675,0.6580993761567412,308.9836304045267,
70,2,13.0,2.0,3.1,93,48868.11803831816,619969.2471856885,4372837.632722996,599964.8817594674,4417423.710421098,Oroville,Cohasset,39.49679182957138,-121.60475904362724,39.90100000094173,-121.83059999998068,86417009.0,8447565685.0,59860.30199999999,41.13499999999999,21.373379777692875,125.46307180830449,
71,2,14.0,3.0,2.59375,83,25588.36308916776,624574.5908040117,4374775.776495796,628811.0552493888,4399466.436347467,Oroville,Concow,39.51359503691251,-121.55085207976256,39.7353662998365,-121.49678049865521,86530080.0,86547408.0,33874.159,21.358333333333327,2.6363261428866127,110.72488950983556,
72,2,15.0,7.0,9.384615384615383,366,23283.97636871297,623384.5353047019,4374318.865134362,605468.982941709,4389235.822277352,Oroville,Durham,39.509651023049834,-121.56477633270363,39.64641445089006,-121.7707517194928,86582147.0,86437619.0,25768.147000000004,17.111666666666665,3.7292015884181504,29.982591832939736,
73,2,16.0,2.0,2.952380952380953,62,24094.127831940223,624734.0205228291,4374475.695408306,648431.8034017113,4375498.649237466,Oroville,Forbestown,39.51086887645986,-121.54905426641827,39.51631569524692,-121.27327404485509,86502754.0,86436071.0,32579.181999999993,29.096666666666675,3.2220701565198966,194.8676649126732,
74,2,17.0,1.0,1.0,10,41478.16252140501,625933.8477884585,4375484.741806468,612911.7818655919,4414761.380602575,Oroville,Forest Ranch,39.51978296526486,-121.53491079896042,39.8753929147559,-121.6796417236101,86449861.0,86421462.0,56567.682,36.344999999999985,2.626810527052007,84.5546736344562,
75,2,18.0,3.0,2.833333333333333,102,19381.366101403408,623417.1111849563,4373800.914589452,625749.3804964032,4354618.9555248525,Oroville,Honcut,39.50498078373778,-121.56449353980446,39.331855984672316,-121.5409816041342,86370572.0,86449473.0,21703.400999999994,20.33166666666666,0.8146398355834698,117.42076298611879,
76,2,19.0,18.0,18.153846153846157,708,7623.369472689232,624525.7425550733,4373960.753045894,631859.5262051332,4376383.371885732,Oroville,Kelly Ridge,39.506260647696145,-121.55157262271668,39.52698807204895,-121.46581717436783,86370630.0,86578318.0,10188.366,10.113333333333333,0.9785474431659543,6.256184114488418,
77,2,21.0,2.0,3.875,62,49846.2233173884,623320.0758430369,4373535.297560509,584721.5052691025,4402037.143828155,Oroville,Nord,39.502602101705946,-121.56567105403646,39.76404778697328,-122.01088163499769,7348450861.0,86399030.0,57384.12899999999,43.66999999999999,2.321865939557428,120.35365514105304,
78,2,22.0,217.0,218.7692307692308,8532,6371.087997711429,624557.0561070746,4374181.777772925,630597.0185986712,4372017.17693754,Oroville,Oroville East,39.508247030606334,-121.55116715310392,39.487852941750134,-121.48135808209304,86489559.0,86593006.0,8299.453000000001,9.134999999999998,0.9315344147462454,28.434174957247567,
79,2,23.0,57.0,60.38461538461539,2355,7588.819623753554,623382.5616647732,4373885.068791595,624533.563686135,4366394.296718631,Oroville,Palermo,39.505743783430354,-121.56487968344115,39.43810283441439,-121.55289462322564,86555941.0,86478841.0,8736.948999999999,8.988333333333332,1.4487128708440407,3.7921200023522372,
80,2,24.0,107.0,143.28205128205127,5588,14743.392881218197,624312.0418295381,4374459.165362469,637890.8015403633,4368984.628466181,Oroville,Rackerby,39.510781129578575,-121.55396447478432,39.45940000087171,-121.39719999996937,86470874.0,86453777.0,23397.310999999998,23.464999999999996,1.9992634943797618,90.06783935613926,
81,2,25.0,3.0,3.3823529411764706,115,15672.04403936401,623272.5775757325,4373830.396553357,607758.4186213412,4372737.7408106495,Oroville,Richvale,39.50526709225106,-121.56616870674803,39.49750928242459,-121.74675333052271,86538734.0,86370214.0,16693.798,14.31333333333333,1.4464523970684426,116.6539300251522,
82,2,26.0,2.0,2.0625,66,19840.53476787023,624528.1413796316,4373739.510309761,644123.3159543787,4371636.283856149,Oroville,Robinson Mill,39.504267414738884,-121.55158610980354,39.48226201538693,-121.32421060540914,86369973.0,86508885.0,26273.050999999996,24.475,1.6072540120230039,145.1898130078571,
83,2,27.0,85.0,91.1025641025641,3553,2356.1537713964635,624344.6824191454,4373019.469883086,625005.9291519601,4371346.1232010685,Oroville,South Oroville,39.49780806573617,-121.55385377094558,39.48263918138561,-121.5464796375895,86369954.0,86471006.0,2629.5999999999995,2.6433333333333335,5.340640599896122,4.05832116782862,
84,2,28.0,1.0,1.0,1,56961.978600367256,623091.6382992925,4373119.989462071,646972.2982232543,4424834.4080285095,Oroville,Stirling City,39.49889384982478,-121.56840398492997,39.96089250100978,-121.27922749974863,86526579.0,86379066.0,62243.79099999999,59.97166666666664,1.8549461112712486,360.2820050366438,
85,2,29.0,183.0,195.7948717948718,7636,3384.102399750958,623416.0780933663,4374146.871880264,620424.8600684028,4373666.622137596,Oroville,Thermalito,39.508097224203745,-121.56444141902047,39.50419556884102,-121.59931184437487,86426092.0,86513567.0,4421.546,4.788333333333333,1.746373707284907,10.170433616004924,
86,2,30.0,2.0,2.2413793103448274,65,23339.952604944327,623620.6229394572,4373745.312439807,627705.5367064566,4396495.195505356,Oroville,Yankee Hill,39.50445068677539,-121.5621374475445,39.70877011553426,-121.51025383725242,86370581.0,5221989968.0,30768.864999999998,19.84666666666667,2.929302239323973,114.79536624446614,
87,2,32.0,2.0,2.5625,82,28742.470495962105,624346.2273369335,4373942.225106711,619751.8412056254,4402065.856373902,Oroville,Paradise,39.50611974552483,-121.55366349892687,39.760101310098726,-121.60199718771972,86369982.0,86518780.0,33221.367,22.994999999999994,0.8037616481531789,3.8119523346080326,
88,2,33.0,1.0,1.3,13,27503.254244371336,623990.7855416439,4374795.605897052,619621.9922279719,4401791.767894765,Oroville,Paradise,39.513858100643404,-121.55763763583494,39.75765070524756,-121.60356251475693,86370061.0,86435619.0,32319.650999999994,21.918333333333333,2.2692225474494174,3.4393982831716037,
89,2,34.0,1.0,1.5625,25,29034.566205314743,624351.9157299005,4373859.31999682,618903.5100974,4402484.350288708,Oroville,Paradise,39.505372138572284,-121.55361283883555,39.76398975196884,-121.61182229792428,86369980.0,86457852.0,33802.80700000001,23.703333333333326,1.4403888063466646,4.594870063193553,
90,2,35.0,1.0,1.1428571428571428,8,27606.86930171275,623633.5047014402,4375325.569603984,618131.1314405438,4402536.380435829,Oroville,Paradise,39.51868334523654,-121.5616941235671,39.764565903932834,-121.62082786568912,4683221417.0,86639900.0,32654.052,23.615000000000002,7.497476974164699,3.765552773385673,
91,2,36.0,1.0,1.2857142857142858,9,28992.87616155389,624150.492285334,4374321.166981867,617571.013779296,4402624.122247154,Oroville,Paradise,39.50956143788201,-121.55586884690392,39.765433756976016,-121.62734973106275,86370038.0,86457029.0,35178.629,25.731666666666666,3.765181853579535,6.708367157498098,
92,2,37.0,1.0,1.5714285714285714,44,27473.05915675467,624200.9823327987,4375045.333422495,618684.4851755596,4401730.487007262,Oroville,Paradise,39.51607720876983,-121.55514657500059,39.757229853392,-121.61451477950767,86499404.0,9112111439.0,32191.233999999997,22.481666666666662,2.6580077161305624,6.7206735148807315,
93,2,38.0,1.0,1.4166666666666667,34,27707.05415830076,624580.5704476871,4373835.435897374,619105.4846374574,4400794.817996506,Oroville,Paradise,39.50512388445601,-121.55095853004826,39.74874302694808,-121.6097709907999,86470832.0,6716311497.0,31839.862,21.983333333333334,1.1162067253592725,5.247512123794157,
94,2,40.0,1.0,1.0,2,22444.639542199155,621370.5735277715,4377046.188950742,620679.2849026332,4399395.79046285,Oroville,Paradise,39.53450503447216,-121.58769864814887,39.73591988305183,-121.59166298879693,4683233846.0,86592325.0,30469.476999999984,21.91666666666667,6.670229470813632,27.244890840952007,
95,2,41.0,1.0,1.5,18,32032.89955138004,624097.6253213035,4374791.0903018415,621569.3957410506,4406724.06073056,Oroville,Magalia,39.513802000880254,-121.55639599997518,39.801802016221956,-121.57992249966004,86427863.0,86413439.0,37451.954000000005,27.598333333333333,1.0492982477055621,6.004047011576335,
96,2,42.0,1.0,1.1538461538461535,15,28987.79544343374,623516.00508118,4374587.649832994,622136.8608529663,4404980.955858836,Oroville,Paradise,39.51205327478502,-121.5631976330699,39.78602000282693,-121.57362015483723,86421508.0,86463737.0,36341.874,26.17833333333332,7.132498722691709,13.48100795437466,
97,2,43.0,1.0,1.0,10,28863.308645260844,623588.2134631954,4373332.991513193,616760.5077758555,4401654.468430143,Oroville,Paradise,39.5007412700055,-121.56259082652595,39.75681099776343,-121.6369821555266,86415114.0,86442320.0,36148.43699999999,26.540000000000006,1.979571805820418,9.30088839692308,
98,2,44.0,1.0,1.1666666666666667,21,24985.18985678562,624130.4908693063,4374237.26919256,621931.3532410059,4398798.676897134,Oroville,Paradise,39.508808601273635,-121.55611708112497,39.73036325811922,-121.57716607071741,86550134.0,86471107.0,30438.352999999996,20.049999999999994,3.74907816968614,42.6261574141042,
99,2,46.0,1.0,1.0555555555555556,19,26378.22897492889,623594.738893198,4373879.151557108,619439.4384362372,4400290.340761558,Oroville,Paradise,39.505659996049836,-121.56241357735642,39.74415219046917,-121.605965679037,86370581.0,5375953884.0,30462.02,20.123333333333335,2.233387434367717,11.05245938915434,
100,2,47.0,1.0,1.85,37,28109.90334493612,623851.6479648097,4374459.066407663,622328.4181766028,4401831.201724424,Oroville,Paradise,39.510846719213525,-121.55931834366756,39.75762154260433,-121.57197016300518,86544401.0,86641328.0,32808.266,22.239999999999995,5.189632990935931,31.109487248563656,
101,2,48.0,1.0,1.0,4,29219.72781717404,622832.2756218568,4375164.915979331,619201.5600847509,4403989.897497879,Oroville,Paradise,39.51735115691535,-121.57104225191779,39.7775092969923,-121.60807043651579,86390023.0,86485857.0,32864.619000000006,23.389999999999997,3.8903384279281545,1.663795577198424,
102,2,49.0,1.0,1.7727272727272727,39,30151.36357643417,624097.6253213035,4374791.0903018415,620422.680274881,4404710.20532538,Oroville,Paradise,39.513802000880254,-121.55639599997518,39.78382554192518,-121.59368321904088,86427863.0,86478766.0,35486.942999999985,25.56333333333334,1.0492982477055621,6.175950129152662,
103,2,50.0,1.0,1.3571428571428572,19,30306.538545808125,624050.4612758028,4373795.618596973,619653.9526027115,4403636.927217343,Oroville,Paradise,39.50484189847575,-121.55713000145867,39.774266458278035,-121.6028535726176,86370592.0,86575168.0,35057.604,24.970000000000006,2.914499872223718,5.0709613724332,
104,2,51.0,1.0,1.3333333333333333,8,30892.276275779328,624962.851531453,4373351.810663788,617959.8534770131,4403665.586614095,Oroville,Paradise,39.50071205036957,-121.54660418234907,39.77476102947846,-121.622624256716,86511182.0,86480890.0,36444.76900000001,27.65333333333333,5.23212172348317,11.98818946046462,
105,2,52.0,1.0,1.894736842105263,36,29640.9486181804,623604.4600628281,4373988.742516053,620718.5263459936,4403646.885316227,Oroville,Paradise,39.506645763621144,-121.56228019285899,39.774205864816366,-121.5904247091847,86370581.0,86556927.0,34830.94899999999,24.906666666666673,2.091620204446753,3.6625780158870445,
106,2,53.0,1.0,1.0,6,30387.851391183314,623511.6931073396,4374572.110191501,621465.9615942158,4404474.111953838,Oroville,Paradise,39.51191391782341,-121.56325066114503,39.78155069751504,-121.58154677222268,86421506.0,86457530.0,35313.11099999999,24.95833333333332,6.940343530119503,6.621646329174163,
107,2,54.0,1.0,1.2105263157894737,23,27967.00413881832,625425.2603929074,4373366.823280236,621353.733152671,4401010.831741562,Oroville,Paradise,39.500779932612204,-121.54122488371313,39.750371534022904,-121.58349649108716,86428356.0,86480904.0,34669.140999999996,24.903333333333315,3.219545481737687,24.78724999175234,
108,2,55.0,1.5,3.0,54,28088.75731275008,624097.6253213035,4374791.0903018415,621061.7539172631,4402715.305101773,Oroville,Paradise,39.513802000880254,-121.55639599997518,39.765765998312986,-121.58658978593603,86427863.0,86441235.0,35168.768,25.501666666666672,1.0492982477055621,12.750514514726587,
109,2,56.0,1.0,1.125,9,25661.104162299143,623114.110489255,4375595.370917264,620662.6124158838,4401231.831208745,Oroville,Paradise,39.521188235812446,-121.56768485949883,39.752460331365306,-121.59152076267941,86461325.0,3188862330.0,31797.816999999992,22.386666666666663,4.069297604914952,16.475779952225995,
110,2,57.0,3.0,4.290322580645161,133,26059.360867201467,622978.8428793964,4373771.856674669,613004.0853692857,4397080.368252503,Oroville,Paradise,39.504781859522865,-121.56959506216201,39.716114928157786,-121.681607474714,86462896.0,86540063.0,34090.93100000002,21.483333333333334,1.441567257593108,55.37343676253984,
111,2,60.0,1.0,1.0,4,40628.18740473605,623084.9275143547,4372455.260181906,620596.201163066,4412752.379285904,Oroville,Magalia,39.49290708284434,-121.56860484237593,39.85623966637126,-121.59017762939644,86501174.0,86487173.0,46063.71300000001,36.961666666666666,4.142610473587285,16.704636715660556,
112,2,61.0,1.0,1.7,34,35444.93310305115,624469.9515786351,4374218.584527832,619501.2516635667,4409275.947185891,Oroville,Magalia,39.50859119477268,-121.5521731569298,39.82508101272041,-121.60360897948932,86470859.0,86449303.0,43508.79400000002,34.793333333333344,0.9851988333627895,8.405393205366401,
113,2,62.0,2.0,1.72,43,36693.1705086272,624097.6253213035,4374406.672857161,620626.6536685411,4410759.967523739,Oroville,Magalia,39.51033928537695,-121.55646767639472,39.83828907615179,-121.59018892267187,86370046.0,86463119.0,43242.95600000001,34.74166666666666,3.16219002768817,7.565246015206023,
114,2,64.0,1.0,1.4210526315789471,27,34491.7141732728,624203.7340168832,4374403.197165098,620516.5250905554,4408335.417853471,Oroville,Magalia,39.51029264704723,-121.55523441198211,39.81646595564101,-121.59192165789426,86370038.0,86432289.0,41044.24000000002,31.49666666666666,2.6431660835086577,2.5999961743580258,
115,2,65.0,1.0,1.2142857142857142,17,33425.62378207184,623781.9078041691,4373985.316110212,620113.4560087792,4406812.303474419,Oroville,Magalia,39.506589360032514,-121.56021743653585,39.80280371747687,-121.59690864860428,86370588.0,86456159.0,42226.768000000004,32.86499999999999,0.5694787999028568,13.612924807381695,
116,2,67.0,1.0,2.05,41,36960.26290166871,623955.0785693759,4375328.872419889,619245.5136699935,4411993.941375596,Oroville,Magalia,39.51866675537874,-121.55795354855702,39.84959895654213,-121.60610154689385,86370187.0,86514512.0,43038.04800000001,34.95666666666667,5.138694723636647,2.438775311576249,
