,blockF,blockT,Trips_median,Trips_mean,Trips_sum,dist,x_f,y_f,x_t,y_t,placeF,placeT
2386,60,43.0,1.0,1.1428571428571428,8,10706.651638933128,621405.1516256473,4412333.466584068,617644.3061410798,4401791.816745762,Magalia,Paradise
2387,60,44.0,2.0,2.0,2,17505.218716694166,621405.1516256473,4416647.100786703,621682.9528831516,4399144.086509714,Magalia,Paradise
2388,60,46.0,1.0,1.0833333333333333,13,13784.457660513393,621405.0748523474,4414718.358110866,619802.6379496414,4400695.207236681,Magalia,Paradise
2389,60,47.0,1.0,1.0,2,11134.810711310449,619664.5137557862,4412522.249893181,622399.316943369,4401741.493648332,Magalia,Paradise
2390,60,48.0,1.0,2.0,18,9375.791846220773,619855.4776530246,4412777.29521531,618922.3224837246,4403596.693883926,Magalia,Paradise
2391,60,49.0,1.0,1.0909090909090908,12,8048.256192501168,619652.924809574,4412689.612447337,620617.2874010256,4404703.833252808,Magalia,Paradise
2392,60,50.0,1.0,1.0,9,9394.422790375875,619434.2506727257,4412840.563097069,619608.5277898621,4403725.577098592,Magalia,Paradise
2393,60,51.0,2.0,1.8,9,10758.921144755224,621404.9876844534,4413913.341726491,617827.1775327529,4403391.6845242735,Magalia,Paradise
2394,60,52.0,1.0,1.2,6,12871.953622848601,621404.9980790475,4416647.076141182,620707.418904495,4403794.038626105,Magalia,Paradise
2395,60,54.0,1.0,1.25,5,10038.069791648057,620647.7381104097,4412840.563097069,621550.4583489816,4402927.223833885,Magalia,Paradise
2396,60,55.0,1.0,3.75,30,10126.806230957374,619310.9652908063,4412689.61424353,621061.7355790865,4402715.305101773,Magalia,Paradise
2397,60,56.0,1.0,1.0,2,15378.261136090168,621404.9953938969,4416647.078006113,620999.2844019829,4401274.349636743,Magalia,Paradise
2398,60,57.0,1.0,1.0,7,18050.85952262169,619700.0152440709,4412463.400511238,610941.7939133379,4396791.686191892,Magalia,Paradise
2399,60,61.0,1.5,1.8076923076923077,47,2020.5440450139054,619779.7226935629,4412545.360127689,619803.9525974308,4410334.992967693,Magalia,Magalia
2400,60,62.0,5.0,8.864864864864865,328,2007.959715304714,620622.2551156924,4412653.4372048015,620855.7668670715,4412309.899277089,Magalia,Magalia
2401,60,64.0,2.0,1.8148148148148149,49,5985.906158819691,619883.2639173989,4414356.461903294,620569.5492953258,4408481.377156648,Magalia,Magalia
2402,60,65.0,1.0,5.461538461538462,71,3886.3702427577196,620499.4999047883,4411136.060360843,621236.7307311718,4407260.574483277,Magalia,Magalia
2403,60,67.0,13.0,17.846153846153847,696,2126.492827727829,619841.962608207,4412753.3338022055,620064.5842664011,4410701.043809543,Magalia,Magalia
2404,60,68.0,1.0,1.368421052631579,26,4687.51478582507,619651.8312692674,4412634.346330769,619665.7828992087,4407686.784282713,Magalia,Magalia
2405,60,69.0,1.5,4.076923076923077,106,2377.4925898880006,619310.9540153272,4412689.603638072,618281.2886341227,4411108.72989047,Magalia,Magalia
2406,60,74.0,1.0,1.0,4,13621.14854178602,621181.6575677556,4412258.435170773,622436.339460432,4398724.591877254,Magalia,Paradise
2407,60,76.0,1.0,1.3333333333333333,8,12929.454786875202,619457.7533547108,4412841.78341774,616561.2326630244,4400503.471260948,Magalia,Paradise
2408,61,1.0,9.0,10.025641025641026,391,22620.031947928364,619772.6269912857,4410038.490255019,600425.5539846222,4398371.63925381,Magalia,Chico
2409,61,2.0,1.0,1.631578947368421,31,35526.538912147764,619501.2499307664,4409275.947185891,625069.2435967635,4374218.584527832,Magalia,Oroville
2410,61,5.0,1.0,1.4210526315789473,27,55698.24312951421,619828.6212007197,4410317.79799398,614453.8887194904,4354879.485082514,Magalia,Gridley
2411,61,7.0,1.0,1.0,2,26914.658383687263,619670.0695506094,4409428.433311855,637511.0607880284,4390288.707480796,Magalia,Berry Creek
2412,61,10.0,1.0,1.4705882352941178,25,23430.11194863085,619579.5397694929,4409066.63422979,619387.1773132032,4384931.342041116,Magalia,Butte Valley
2413,61,11.0,1.0,1.0,1,17966.485368716614,619951.2092364319,4409899.883599849,624756.0031319114,4392587.790943955,Magalia,Cherokee
2414,61,13.0,2.0,2.8823529411764706,49,20738.065050168116,619811.5328137616,4411408.913337731,599964.8817594674,4417423.710421098,Magalia,Cohasset
2415,61,14.0,1.0,1.4285714285714286,10,11622.338510288635,619844.2807869157,4409558.936328215,630955.3991176353,4409318.172089793,Magalia,Concow
2416,61,15.0,1.0,1.0,6,24656.88027614323,619411.3602135354,4409711.863278648,604425.978522686,4389256.86598007,Magalia,Butte Creek Canyon
2417,61,17.0,1.0,1.0,1,10181.01462719535,619907.905875133,4411179.5312924655,615884.009849648,4420531.60697732,Magalia,Forest Ranch
2418,61,19.0,1.0,1.0,1,34314.39407342436,619193.264624045,4408244.365787853,631221.288462955,4376107.093296913,Magalia,Kelly Ridge
2419,61,21.0,1.0,1.0,2,31499.391925502954,619582.757948326,4408926.606783063,588537.0660324753,4407764.8990999125,Magalia,Nord
2420,61,22.0,2.0,3.0625,98,39152.01223734692,619693.2772973614,4409315.827342238,631591.0398333875,4372017.174950275,Magalia,Oroville East
2421,61,23.0,1.0,1.0,2,47894.857280096025,619577.1885884332,4409506.039023215,621814.0394992635,4361689.109705432,Magalia,Palermo
2422,61,24.0,3.0,4.636363636363637,153,44186.2774844271,619828.6212007197,4409317.7163120005,637890.8015403633,4368984.628466181,Magalia,Rackerby
2423,61,27.0,1.0,1.0,1,38052.79903319633,619501.2499307664,4409275.945849804,624528.7944631334,4371556.729126284,Magalia,South Oroville
2424,61,28.0,1.0,1.0,4,10167.622703395908,620074.6703720107,4410081.978891718,625834.5314334902,4418460.794559285,Magalia,Stirling City
2425,61,29.0,2.0,4.291666666666667,103,36155.920388510945,619829.061402222,4409317.7163120005,613786.8604073067,4373666.619610336,Magalia,Thermalito
2426,61,30.0,1.0,1.0,1,15686.007753886799,619650.130535845,4408944.211772926,623349.1062858,4393700.57645663,Magalia,Yankee Hill
2427,61,32.0,1.0,1.0,15,7172.087284689344,619668.5883786116,4409303.065011808,619543.9039601407,4402154.218674023,Magalia,Paradise
2428,61,33.0,1.0,1.1666666666666667,7,7675.842863283713,619501.3355124954,4409275.947185891,620328.4587663008,4401644.798466017,Magalia,Paradise
2429,61,34.0,1.0,1.7096774193548387,53,7021.546904145228,619629.7118891577,4409102.483391459,618787.526161324,4402208.609267945,Magalia,Paradise
2430,61,35.0,1.0,1.0,5,7164.719391881964,619878.2737919895,4409604.106615539,618712.3543840386,4402833.337465377,Magalia,Paradise
2431,61,36.0,1.0,1.0,1,9399.077540110171,619811.5328137616,4411408.913337731,617662.7889660152,4402258.7462091055,Magalia,Paradise
2432,61,37.0,1.0,1.32,33,9856.262893468955,619932.2478182258,4411064.579258026,617967.7146019846,4401470.50384573,Magalia,Paradise
2433,61,38.0,1.0,1.6296296296296295,44,8649.772756470858,619763.2683239117,4409570.894909213,618798.1015266273,4400977.88416712,Magalia,Paradise
2434,61,39.0,1.0,1.0,1,8738.047282126587,619244.0146260638,4409242.958140496,617072.1400658154,4400779.127376638,Magalia,Paradise
2435,61,40.0,1.0,1.0,3,9883.773602451089,620045.1785166471,4409978.243760074,620808.4087187869,4400085.040937017,Magalia,Paradise
2436,61,41.0,1.0,1.4285714285714286,20,2952.5854744005665,619361.3499232342,4408755.513975849,621189.6087982375,4406278.0844866745,Magalia,Magalia
2437,61,42.0,1.0,1.0,4,5258.128329965527,619616.4029926447,4409110.023314937,622331.3598373341,4404634.350165775,Magalia,Paradise
2438,61,43.0,1.0,1.3333333333333333,4,8494.457234185702,619760.1633943073,4409909.738755418,617713.1529690153,4401779.22464868,Magalia,Paradise
2439,61,44.0,1.0,1.0,2,12323.88773059667,619966.3112193849,4410098.741023269,621897.8400139265,4397927.39821567,Magalia,Paradise
2440,61,46.0,1.0,1.0,10,8226.557160858694,619487.6682406609,4409208.399748813,619353.8703439069,4401114.157278321,Magalia,Paradise
2441,61,47.0,1.0,1.4210526315789473,27,7301.461285852533,619278.8187860416,4409261.374644007,622226.4601621191,4402581.348654024,Magalia,Paradise
2442,61,48.0,1.0,1.1666666666666667,7,5667.303494893365,619618.9486832351,4409869.20468476,619571.4496770091,4404383.844240259,Magalia,Paradise
2443,61,49.0,1.0,1.2727272727272727,14,4040.77308696208,619472.8284401696,4408985.968039761,620778.0628201456,4405174.274034341,Magalia,Paradise
2444,61,50.0,1.0,1.411764705882353,24,5686.694895035722,619461.4363153751,4408944.211772926,619793.3646537067,4403368.863291163,Magalia,Paradise
2445,61,51.0,1.0,1.0,1,5869.7742649586535,619629.7118891577,4409102.483391459,617273.1163640479,4403726.545570706,Magalia,Paradise
2446,61,52.0,1.0,1.25,10,5795.329132829858,619759.5614474914,4409457.891083948,620750.4708926417,4403866.493010729,Magalia,Paradise
2447,61,53.0,1.0,1.1428571428571428,8,5183.836168534884,619825.0807206886,4409584.649093861,621195.59794198,4404513.979516495,Magalia,Paradise
2448,61,54.0,1.0,1.0,1,6682.512077748692,619999.173252873,4409616.628690573,621407.1726603197,4403084.132587407,Magalia,Paradise
2449,61,55.0,1.0,1.0,1,5909.17363922328,619413.5254987833,4408607.401472917,621078.786992515,4402937.724475416,Magalia,Paradise
2450,61,56.0,1.0,1.0,1,8244.432234932294,619635.6947645698,4409500.796752324,620691.6517515111,4401324.268288598,Magalia,Paradise
2451,61,57.0,1.0,1.0,7,10670.544464203293,619547.5518925345,4409661.003078086,617274.0401619133,4399235.4736635545,Magalia,Paradise
2452,61,60.0,2.0,1.9565217391304348,45,2066.435939861783,619795.8543148838,4410127.996235273,619789.8867627274,4412569.24010915,Magalia,Magalia
2453,61,62.0,5.0,7.361111111111111,265,964.9066187876858,619873.1904190315,4410742.870956995,620570.0486915573,4411271.271763823,Magalia,Magalia
2454,61,64.0,25.0,24.71794871794872,964,302.43178884945655,619828.1828014653,4409303.065011808,619826.555795768,4409000.637599427,Magalia,Magalia
2455,61,65.0,1.0,1.1,11,3334.7739179108403,619900.7235447638,4410008.785653178,620472.6146478294,4407079.792258238,Magalia,Magalia
2456,61,67.0,14.0,19.846153846153847,774,444.83146828041413,619812.0281774421,4410334.902026315,620064.6691356257,4410701.0292291995,Magalia,Magalia
2457,61,68.0,2.5,4.117647058823529,140,1455.2607928232073,619660.3300466607,4409291.720153815,619464.9439544583,4408298.55775959,Magalia,Magalia
2458,61,69.0,2.0,1.9259259259259258,52,1463.8073514215398,619561.741470146,4409710.386836602,618774.0444109316,4410854.276370162,Magalia,Magalia
2459,61,74.0,1.0,1.0,2,9342.388300299395,619315.1083092452,4408551.141373199,622545.3585580812,4399784.973311642,Magalia,Paradise
2460,61,76.0,1.0,1.25,10,9717.818749916367,619589.8520160965,4409901.6991198,616738.8702512671,4400611.494373249,Magalia,Paradise
2461,62,1.0,15.0,29.05128205128205,1133,23968.039284093855,620610.8004292755,4411325.157138118,599481.2395831455,4400011.070097019,Magalia,Chico
2462,62,2.0,1.0,1.72,43,37019.97682775076,620625.9228285644,4410798.726271665,623414.631705728,4374145.717788383,Magalia,Oroville
2463,62,4.0,1.0,1.0,1,48980.82649776785,620743.6619744826,4411283.937282658,611319.9635479416,4363218.198212401,Magalia,Biggs
2464,62,5.0,1.0,1.7083333333333333,41,53558.623165048615,620218.9009606764,4410499.248733394,612745.9894995904,4357464.526997248,Magalia,Gridley
2465,62,7.0,1.0,1.0,2,28177.335039878704,620220.9618202674,4410506.691733887,638369.3302075943,4388952.135247605,Magalia,Berry Creek
2466,62,10.0,2.0,1.6666666666666667,25,25655.247532349156,620221.050510651,4410499.248733394,622328.6544001574,4384930.895904737,Magalia,Butte Valley
2467,62,11.0,1.0,1.0,1,19501.050725273795,620722.4971029828,4410266.762145471,622590.7651559054,4390855.410985077,Magalia,Cherokee
2468,62,13.0,3.0,4.71875,151,21453.59196397993,620514.100022854,4411123.811573589,599965.1367642352,4417423.796184,Magalia,Cohasset
2469,62,14.0,1.0,2.6,13,16928.0105005911,620218.9009606764,4410499.248733394,637144.5179167516,4410783.9067112245,Magalia,Concow
2470,62,15.0,1.0,1.0,6,26481.893140007058,620597.3480639496,4410676.104169728,602235.0269145733,4392097.770313376,Magalia,Durham
2471,62,19.0,1.0,1.7142857142857142,12,35771.54957762396,620218.9009606764,4410499.248733394,631140.10767557,4376435.61705568,Magalia,Kelly Ridge
2472,62,22.0,3.0,4.151515151515151,137,30521.1869393482,620218.9009606764,4410499.248733394,623873.0595962516,4380204.788949189,Magalia,Oroville East
2473,62,23.0,1.0,1.0,2,44438.56956934394,620517.2468168675,4411215.203091422,626937.5607768074,4367283.156313584,Magalia,Palermo
2474,62,24.0,3.0,4.379310344827586,127,45119.394566296905,620218.9009606764,4410499.250986759,637890.8015403633,4368984.647603882,Magalia,Rackerby
2475,62,27.0,1.0,1.0,1,41988.567032955885,620815.5926730586,4411931.157449449,625888.2679298322,4370250.133862926,Magalia,South Oroville
2476,62,28.0,1.5,3.0,36,8953.611333711162,620427.3040801685,4411402.237883138,625610.6789771458,4418702.907756002,Magalia,Stirling City
2477,62,29.0,7.0,9.157894736842104,348,37389.95679542585,620218.9009606764,4410499.248733394,613787.0318722568,4373666.655433529,Magalia,Thermalito
2478,62,30.0,1.0,1.0,1,15277.21845084412,620565.4415277706,4410411.8562995335,625927.1309134148,4396106.413610589,Magalia,Yankee Hill
2479,62,32.0,1.0,1.7142857142857142,36,8709.405727289437,620694.7107674894,4411107.365532571,619720.4258043222,4402197.787371585,Magalia,Paradise
2480,62,33.0,1.0,2.6666666666666665,16,9381.166099718666,620501.6200524144,4411103.969153061,619488.0385509821,4401913.459076199,Magalia,Paradise
2481,62,34.0,2.0,2.896551724137931,84,8867.68434450349,620748.0102420707,4411206.700051349,618720.3420186298,4402314.204078857,Magalia,Paradise
2482,62,35.0,1.0,1.1666666666666667,7,8579.085428290167,620451.3861280334,4410936.484488577,618363.0533740497,4402678.056892597,Magalia,Paradise
2483,62,36.0,1.0,1.0,6,9608.617248071398,620540.354887314,4411813.099993264,617453.1262194535,4402477.870155327,Magalia,Paradise
2484,62,37.0,1.0,1.7692307692307692,46,8731.200188914741,620722.025864241,4410435.310704062,618751.5551813871,4401888.743580358,Magalia,Paradise
2485,62,38.0,1.0,1.3,13,10757.568382084743,620469.1435795324,4411387.225150991,618850.5338461596,4400719.885221645,Magalia,Paradise
2486,62,39.0,1.0,1.0,4,11655.850504582198,620476.8666853108,4411246.59381525,616555.0229613511,4400135.6276756795,Magalia,Paradise
2487,62,40.0,1.0,1.0,1,14035.697309257564,621318.6599611498,4412721.202024796,620550.2021265647,4398706.557130488,Magalia,Paradise
2488,62,41.0,1.0,1.4666666666666666,22,4385.813094766136,620573.5096406365,4411072.000559626,621244.3219515199,4406320.086985417,Magalia,Paradise
2489,62,42.0,1.0,1.0,3,7255.031163712554,620445.4326837219,4411304.414096062,622013.7253564482,4404007.990149073,Magalia,Paradise
2490,62,43.0,1.0,1.25,5,10564.952190805401,620512.175622745,4411392.841861246,617107.965218364,4401688.796748175,Magalia,Paradise
2491,62,44.0,1.0,1.3,13,11905.095112257963,620674.3034944448,4411219.501052387,621874.9958232332,4399375.108811183,Magalia,Paradise
2492,62,46.0,1.0,1.5,21,10847.790121403668,620778.8249856587,4411463.137819476,619361.773794113,4400837.437612919,Magalia,Paradise
2493,62,47.0,1.5,1.7916666666666667,43,9854.599043866436,620967.3571081252,4411502.351445774,622416.4246891263,4401751.451885342,Magalia,Paradise
2494,62,48.0,1.0,1.25,5,7396.440335661773,620669.1049458829,4411219.501052387,619476.2006963324,4404187.734104147,Magalia,Paradise
2495,62,49.0,1.0,1.0,7,4841.691508846857,620403.3724777176,4410251.574917055,620865.9566471127,4404988.534559153,Magalia,Paradise
2496,62,50.0,1.0,1.5,12,7779.266391442316,620697.9879163434,4411468.023499854,620121.320144966,4403594.427584517,Magalia,Paradise
2497,62,51.0,1.5,1.5,9,7468.130564035009,620306.6326329149,4410481.150918901,617935.8130928357,4403380.583995727,Magalia,Paradise
2498,62,52.0,1.0,1.4375,23,8060.784524970403,620485.2677452943,4411876.820614838,620794.297575678,4403843.563887602,Magalia,Paradise
2499,62,53.0,1.0,1.3333333333333333,12,7133.825353559506,620981.5997436931,4411906.120463103,621290.3763333755,4404778.980700705,Magalia,Paradise
2500,62,55.0,1.0,1.0,2,8940.232278157207,620386.0455849917,4411659.674300999,621243.7055522674,4402761.671365982,Magalia,Paradise
2501,62,57.0,1.0,1.25,25,15424.867633499282,620607.7411845273,4410429.159420949,613831.7028372439,4396535.438701551,Magalia,Paradise
2502,62,60.0,5.0,8.153846153846153,318,2008.033015780335,620869.5240953276,4412375.545269469,620021.8015177978,4412689.608560379,Magalia,Magalia
2503,62,61.0,4.0,7.315789473684211,278,964.9066187876858,620642.5519618602,4411323.042475259,619897.8403603068,4410956.550626311,Magalia,Magalia
2504,62,64.0,3.0,3.085714285714286,108,2272.783999237925,620628.24276834,4410499.248733394,620400.9981885842,4408441.213502833,Magalia,Magalia
2505,62,65.0,1.0,1.2666666666666666,19,3946.0595333587867,620495.9386537966,4411219.501052387,620387.9773164834,4407596.09278091,Magalia,Magalia
2506,62,67.0,8.0,15.615384615384615,609,1312.5458992759613,620674.3034944448,4411523.10728101,620064.6691356257,4410723.737435513,Magalia,Magalia
2507,62,68.0,2.0,2.1923076923076925,57,3856.05713368747,620219.9717984948,4411632.056644516,619892.8494899615,4407932.466415557,Magalia,Magalia
2508,62,69.0,2.0,3.5925925925925926,97,1592.0464556335291,620221.050510651,4410506.697830072,618806.9451645148,4410758.423859986,Magalia,Magalia
2509,62,74.0,1.0,1.0,1,10906.518378393797,620590.6809209543,4411146.7216539895,622455.4108438656,4400400.795660719,Magalia,Paradise
2510,62,76.0,1.0,1.1428571428571428,8,11110.438568063464,620598.4990460464,4411424.899383015,616967.8973439683,4400750.1781960735,Magalia,Paradise
2511,64,1.0,3.0,3.3783783783783785,125,22440.140505576048,620322.2682232147,4408675.2631179,599960.0833826708,4399468.688985264,Magalia,Chico
2512,64,2.0,1.0,1.2105263157894737,23,34765.674610782706,620516.5250905554,4408277.599080392,623651.5279238747,4374006.938882837,Magalia,Oroville
2513,64,5.0,1.0,1.0,4,52481.31712328954,620575.2386268834,4408370.451191699,612257.5152959481,4357487.108615255,Magalia,Gridley
2514,64,7.0,1.0,2.0,6,29962.30862792264,620235.5301822107,4409604.219282432,637602.2046899165,4385188.270501804,Magalia,Berry Creek
2515,64,10.0,1.5,2.0833333333333335,50,23658.038390316422,619890.5448664073,4408462.967687287,622328.3223167701,4384931.4522897545,Magalia,Butte Valley
2516,64,13.0,1.0,1.0,1,22297.8643644607,620446.2504430503,4408608.479734211,599964.8817594674,4417423.710421098,Magalia,Cohasset
2517,64,14.0,2.0,2.875,46,15223.373826232397,619837.2593547163,4408754.75406496,634068.8020018953,4408990.929341802,Magalia,Concow
2518,64,15.0,1.0,1.375,11,21870.036034819517,620018.2758122254,4408888.209876164,603392.7310979582,4394252.673114045,Magalia,Durham
2519,64,17.0,1.0,1.5714285714285714,11,6808.131411825198,619827.1857863206,4409010.236568914,613031.1184842561,4409415.356978781,Magalia,Forest Ranch
2520,64,19.0,1.5,1.5,3,32984.17071229238,620586.57760248,4408083.802722013,632342.8470549592,4377265.859147881,Magalia,Kelly Ridge
2521,64,22.0,11.0,11.914285714285715,417,38572.0263694038,619849.8828916216,4408754.75406496,631591.0521489093,4372017.176936455,Magalia,Oroville East
2522,64,23.0,1.0,1.0,1,44069.637566757825,620817.471293348,4408712.508353523,619045.0587761216,4364678.527053461,Magalia,Palermo
2523,64,24.0,4.0,6.157894736842105,234,43388.345301301924,619890.5448664073,4408462.967687287,637890.8015403633,4368984.628466181,Magalia,Rackerby
2524,64,25.0,1.0,1.0,1,47932.89795176234,620815.2286904394,4408669.753384028,598237.2240623072,4366387.411761713,Magalia,Richvale
2525,64,27.0,1.0,1.0,1,38556.734867268424,620127.8995538885,4409140.053430005,625337.5560848231,4370936.895413232,Magalia,South Oroville
2526,64,28.0,1.0,1.0,10,11781.45434635158,620534.3321740169,4408277.599080392,625610.6789771458,4418723.873247765,Magalia,Stirling City
2527,64,29.0,4.0,4.419354838709677,137,35340.89094380998,620052.8259117145,4408442.364377067,613786.8604073067,4373666.619610336,Magalia,Thermalito
2528,64,32.0,1.0,1.2352941176470589,21,6431.338326854095,620180.7363544633,4408616.735483274,619674.8338557876,4402153.79600236,Magalia,Paradise
2529,64,33.0,2.0,2.2,11,6793.625674190296,619859.9373973999,4408317.636095061,619348.3636119391,4401543.299074876,Magalia,Paradise
2530,64,34.0,2.0,2.392857142857143,67,6297.494479278292,620192.1837490408,4408603.188965773,618766.7772386873,4402421.908514852,Magalia,Paradise
2531,64,35.0,1.0,1.2307692307692308,16,6406.795516705724,619977.0831687166,4408638.001945671,618242.8626225662,4402470.384262141,Magalia,Paradise
2532,64,36.0,1.0,1.1538461538461537,15,6476.665785303826,620191.38103939,4408561.939322394,617046.2160501599,4402933.228504336,Magalia,Paradise
2533,64,37.0,2.0,2.303030303030303,76,7022.540866066972,619844.5977240289,4408626.317226881,618096.2876874703,4401760.929363512,Magalia,Paradise
2534,64,38.0,1.0,2.2941176470588234,39,8181.717708719297,620152.1192539275,4408826.475750275,619015.0892324878,4400747.306654072,Magalia,Paradise
2535,64,39.0,1.0,1.0,3,9080.513667982726,619719.7804293574,4408707.496727996,616640.2331614832,4400165.12486186,Magalia,Paradise
2536,64,40.0,1.0,1.0,1,8036.054846139828,620453.9055036602,4408738.205266139,620497.2748433105,4400702.267449645,Magalia,Paradise
2537,64,41.0,2.5,3.642857142857143,102,2125.987453777743,620683.8018622578,4408712.524290129,621569.3302243417,4406724.062428757,Magalia,Magalia
2538,64,42.0,1.0,1.0,3,4899.793915890123,620503.4059692309,4408365.306098134,621868.7319210522,4403906.0881204605,Magalia,Paradise
2539,64,43.0,1.0,1.2,6,7385.3118182827575,620062.0491962271,4408382.987144947,617758.119068376,4401813.925930814,Magalia,Paradise
2540,64,44.0,1.0,1.0,1,7839.436613940994,620509.9898496536,4408386.51739916,622177.7327148274,4400726.53044358,Magalia,Paradise
2541,64,46.0,1.0,1.25,15,8063.716683756527,620426.7227339664,4408712.516321826,619802.8880238708,4400726.700348801,Magalia,Paradise
2542,64,47.0,1.0,1.5454545454545454,17,7080.482333169158,620351.0376111919,4408575.8040038375,622379.0245106702,4401818.599796686,Magalia,Paradise
2543,64,48.0,1.0,1.3529411764705883,23,4090.931227212557,619895.3333481015,4408277.599080392,619491.5244825904,4404206.646279644,Magalia,Paradise
2544,64,49.0,1.0,1.84,46,3883.6008434405753,620247.0763756102,4408728.827895846,620256.0331645249,4404940.931803201,Magalia,Paradise
2545,64,50.0,1.0,1.3076923076923077,17,4858.317343618714,620188.1546350323,4408654.095380867,619708.8343983591,4403718.922939056,Magalia,Paradise
2546,64,51.0,1.0,1.0,12,6095.357145516014,620815.210761487,4408669.763062052,617687.874863961,4403437.827577412,Magalia,Paradise
2547,64,52.0,1.0,1.2,18,4841.621902149673,620180.7363544633,4408638.001945671,620733.9673011771,4403786.721752849,Magalia,Paradise
2548,64,53.0,1.0,1.1666666666666667,7,3745.7618698522165,620472.2069492517,4408597.129569221,621245.5357809274,4404935.595184851,Magalia,Paradise
2549,64,54.0,1.0,1.0,3,5789.259885856781,620400.9981885842,4408546.649339464,621485.8069523324,4403051.297496958,Magalia,Paradise
2550,64,55.0,1.0,1.0,4,5673.5343004311335,620064.0209811749,4408293.612721991,621011.0998704254,4402686.080776388,Magalia,Paradise
2551,64,56.0,1.0,1.0,2,7269.103187351887,620453.9055036602,4408738.205266139,619898.7736039944,4401490.330424342,Magalia,Paradise
2552,64,57.0,1.0,1.5714285714285714,11,9370.366952411914,619955.1872978348,4408316.5426297495,617503.1632139486,4399254.8255699165,Magalia,Paradise
2553,64,60.0,2.0,1.6551724137931034,48,6152.223042617608,620530.6677821551,4408457.754162573,619883.2639173989,4414944.970851113,Magalia,Magalia
2554,64,61.0,24.0,24.487179487179485,955,302.43178884945655,619826.555795768,4409000.637599427,619828.1828014653,4409303.065011808,Magalia,Magalia
2555,64,62.0,3.0,3.6842105263157894,140,2326.920032042426,620514.3873304927,4408270.403191431,620406.8336022702,4410698.203989389,Magalia,Magalia
2556,64,65.0,2.0,3.0344827586206895,88,1864.036230520232,620520.5032296898,4408323.113751205,620091.0431031572,4406845.59114399,Magalia,Magalia
2557,64,67.0,4.0,6.135135135135135,227,2126.2296685652577,620817.2135716161,4408712.524290129,620064.6691356257,4410701.027116169,Magalia,Magalia
2558,64,68.0,25.0,34.23076923076923,1335,1730.2467035466439,620729.5734004525,4408712.524290129,619561.1827181618,4408085.379219867,Magalia,Magalia
2559,64,69.0,2.0,2.625,84,2794.6851461115807,620563.5789592592,4408353.821539046,618759.3753108969,4410669.765912209,Magalia,Magalia
2560,64,76.0,1.0,1.2352941176470589,21,8621.28214287558,620508.0611293553,4408510.051839723,616871.7563273173,4400693.1603108775,Magalia,Paradise
2561,65,1.0,6.0,8.756756756756756,324,21707.262355506005,620307.0066669895,4406961.133113327,599623.6250839493,4399277.268722761,Magalia,Chico
2562,65,2.0,1.0,1.4,14,33696.10042233263,620070.7608748657,4406666.695742141,624054.4721914597,4373954.856337562,Magalia,Oroville
2563,65,10.0,1.0,1.2,18,17367.464515675478,619903.1930279764,4406675.059320457,616361.9562892799,4389758.626878096,Magalia,Butte Valley
2564,65,13.0,2.5,3.8333333333333335,69,22734.253815848544,620351.7505747126,4407362.802088676,599964.8817594674,4417423.710421098,Magalia,Cohasset
2565,65,14.0,1.0,1.2,6,10168.746616476421,621269.6218123364,4407598.8411383685,627412.1858720336,4407303.86648038,Magalia,Concow
2566,65,15.0,1.5,1.5,3,25951.81529553164,620389.856106551,4406209.003587822,600666.1127862311,4390447.211053606,Magalia,Durham
2567,65,17.0,1.0,1.0,2,9398.41035173622,619809.3254346848,4406480.64967783,613518.5883491609,4412808.823102166,Magalia,Forest Ranch
2568,65,19.0,1.0,1.0,1,31091.698937010882,619954.0518554965,4405500.47217738,630959.2560821325,4376421.627242965,Magalia,Kelly Ridge
2569,65,22.0,4.0,3.3333333333333335,30,36021.49427758333,619954.0501182359,4406554.375679435,628165.6438615584,4371584.815158527,Magalia,Oroville East
2570,65,23.0,1.0,1.0,1,43604.68257830241,619772.2216010119,4406554.375679435,620107.8408593922,4362950.984727952,Magalia,Palermo
2571,65,24.0,1.0,1.0,3,42452.66488137112,620243.4743733157,4407595.613487712,637890.629074504,4368984.647603882,Magalia,Rackerby
2572,65,27.0,1.0,1.0,1,36170.39396887885,620676.807331545,4406811.230434423,626026.0360444805,4371038.571153338,Magalia,South Oroville
2573,65,29.0,2.0,4.181818181818182,92,30751.191027184646,619954.0518554965,4405500.5831696605,621417.1409187436,4374784.217499494,Magalia,Thermalito
2574,65,30.0,1.5,1.5,3,11880.20779002636,620410.0000288258,4406701.69644805,626477.535409444,4396546.555831113,Magalia,Yankee Hill
2575,65,32.0,1.0,1.0769230769230769,14,5211.2684502437105,620186.2198415493,4407550.1719531175,619699.5896446174,4402598.411711488,Magalia,Paradise
2576,65,33.0,1.0,1.0,2,4354.820339215618,619619.0047911906,4406013.9889133815,619376.2669766068,4401729.057092393,Magalia,Paradise
2577,65,34.0,2.0,8.275862068965518,240,4555.30992137662,619903.1930279764,4406671.255990632,618853.3585847386,4402683.880373668,Magalia,Paradise
2578,65,35.0,2.5,2.8333333333333335,51,4946.114045734016,620150.0814086536,4406920.345965913,618124.0530405196,4402408.223050375,Magalia,Paradise
2579,65,36.0,1.0,1.0,14,2379.517381838717,618304.4689345376,4404672.610747909,617046.2160501599,4402652.981413247,Magalia,Paradise
