shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
ef6037cf-1c86-4c5c-acc4-dc7777edfbfa,39.7526681275766,-121.845376005493,36,7231.91
601467e9-bcee-4a7e-9a9c-36a8b6165210,39.7273561195943,-121.804826367189,98,29828.37
19d0f7e8-715f-4a13-a3f8-9e7ef918d15a,39.7361470601646,-121.671275149064,17,5097.16
601467e9-bcee-4a7e-9a9c-36a8b6165210,39.7146867045574,-121.789894508713,88,27240.2
d2ccb3aa-94f4-459b-a41f-77f1bb189a28,39.4341705402238,-121.576771532105,36,25924.24
1d037997-f15a-4dd1-9e1d-d9bb21117329,39.751331046303,-121.849528065296,21,3486.2
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.7216832471897,-121.821143586704,14,2649.03
866544d7-a8da-4d92-b664-26967f88d833,39.7923594589448,-121.895751917109,3,307.3
8fd3a26a-3547-4a67-80e3-9f294f8cb9d8,39.7579440330234,-121.795466798274,22,5607.82
352b0943-2f08-4710-b05f-cc224df6c570,39.7417542184445,-121.812596727168,25,4438.59
fd3fc007-6b00-460e-b665-25ed182c9dd0,39.7656687954467,-121.616938955601,93,25554.93
21208872-b8e0-4073-9e73-bf235d51c5fe,39.5014001131892,-121.5603403187,5,1304.54
12ac9f7d-777f-457f-8a8b-e5199945268c,39.5047488513439,-121.549591365432,2,311.46
c58574a0-de5b-49cf-8303-23acde17d598,39.7413720036371,-121.654409417773,81,20644.69
ef6037cf-1c86-4c5c-acc4-dc7777edfbfa,39.7579333041866,-121.84434603717,27,6598.46
601467e9-bcee-4a7e-9a9c-36a8b6165210,39.7270101146108,-121.807414699043,100,30056.2
b702f54f-a27a-42d3-8931-4c0e36f0fc0c,39.8126409836198,-121.590069925193,206,23646.03
fd3fc007-6b00-460e-b665-25ed182c9dd0,39.7632883348041,-121.621310956556,91,25095.86
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.7775094078487,-121.606384462499,116,27222.33
9c0d3f59-ad41-4b58-9cda-39505f03b81d,39.7729067369048,-121.839418818916,30,7091.33
8fd3a26a-3547-4a67-80e3-9f294f8cb9d8,39.7392879271083,-121.799533027383,8,2777.97
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.7844187786829,-121.586579029952,123,29398.25
c58574a0-de5b-49cf-8303-23acde17d598,39.746397122526,-121.64408291245,89,21741.26
f9c8e7c5-900b-44cf-afbb-59f4b0c9dd30,39.4862858644894,-121.551097425884,15,2479.25
3dbb5e24-a184-48ef-9916-4ba27d5c374c,39.7223403884375,-121.801609057284,0,0
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.743059113208,-121.652576127802,82,20899.34
19d0f7e8-715f-4a13-a3f8-9e7ef918d15a,39.7294656771103,-121.685557912919,26,6663.22
81a5ae44-0f3c-4227-9feb-9b0df549b0e4,39.5054810944486,-121.504789084482,214,20050.87
c95f770b-03d3-4bd9-9629-af8ab422a252,39.5069656972269,-121.551104131407,13,2447.8
e0090718-b71b-411d-a01e-5cccece4a731,39.7608716643376,-121.622983313977,102,16159.02
e0090718-b71b-411d-a01e-5cccece4a731,39.731156809995,-121.679112564272,133,23308.03
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.8064209405435,-121.579072867577,145,32125.53
b702f54f-a27a-42d3-8931-4c0e36f0fc0c,39.8017914475078,-121.579519455404,236,26173.34
9c0d3f59-ad41-4b58-9cda-39505f03b81d,39.7715093059247,-121.848056873563,24,6244.01
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.8183795701492,-121.592331027528,160,35235.06
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.8429445828762,-121.611956752059,203,42335.74
b702f54f-a27a-42d3-8931-4c0e36f0fc0c,39.7022211374176,-121.769186512779,318,48827.32
ef6037cf-1c86-4c5c-acc4-dc7777edfbfa,39.7582430993463,-121.84912573392,20,6181.24
ebe3f4a0-c555-4566-b623-37ab67ef4daf,39.7620116032369,-121.843503823489,11,1971.94
b284369b-08ec-4e3b-9f87-bc2a024ad4d4,39.7164636681356,-121.795330005606,28,5843.34
ef6037cf-1c86-4c5c-acc4-dc7777edfbfa,39.7319266040281,-121.838026752354,64,9823.12
ef4e3e87-3760-4187-9aae-d5e4a25938ce,39.5139716275914,-121.555359456263,71,42531.93
c58574a0-de5b-49cf-8303-23acde17d598,39.7630657114426,-121.621500052303,103,25054.08
81a5ae44-0f3c-4227-9feb-9b0df549b0e4,39.5225815190424,-121.484067677502,180,16763.26
9c0d3f59-ad41-4b58-9cda-39505f03b81d,39.7698584061777,-121.835237254813,44,8455.22
81a5ae44-0f3c-4227-9feb-9b0df549b0e4,39.5039280953364,-121.526151539454,245,21983.24
0bc6ee45-3fbc-4667-ae6e-a359fdbcf5fa,39.3649547913644,-121.700489771395,18,7061.96
e0090718-b71b-411d-a01e-5cccece4a731,39.7664385894798,-121.614840126922,95,15194.16
2e953e2f-18d2-4c39-ad08-62d90a1407c9,39.6770083711748,-121.758815751005,35,13937.82
e0090718-b71b-411d-a01e-5cccece4a731,39.8132243641153,-121.591325199087,43,6696.05
b655350d-c4c2-4485-8ed8-fe01a316eb38,39.4664227644457,-121.528240980401,48,10462.56
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.7731776400314,-121.610979086815,112,26593.63
544d68b3-62da-40c3-adee-b540d9e8f1ff,39.7194905411893,-121.801488357871,37,9438.94
b702f54f-a27a-42d3-8931-4c0e36f0fc0c,39.7189755570278,-121.702412915374,307,42675.79
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.7777186201643,-121.595294868666,120,28171.22
19d0f7e8-715f-4a13-a3f8-9e7ef918d15a,39.7054666105191,-121.733421935643,41,11602.25
e0090718-b71b-411d-a01e-5cccece4a731,39.7228406204486,-121.820219565643,186,38600.48
ebe3f4a0-c555-4566-b623-37ab67ef4daf,39.7579909716839,-121.846097519761,20,3157.18
1d037997-f15a-4dd1-9e1d-d9bb21117329,39.7729188068461,-121.839330306013,58,8456.65
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.7291129666038,-121.842188199889,1,109.28
b84dbd34-c853-4f2b-b388-7fd860202e1f,39.5055186453771,-121.51735657557,49,6937.98
b702f54f-a27a-42d3-8931-4c0e36f0fc0c,39.8142248281374,-121.579497997731,221,24734.75
2e953e2f-18d2-4c39-ad08-62d90a1407c9,39.5328932722147,-121.572292242783,55,37105.13
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.784743325993,-121.586495881468,126,29437.46
8fd3a26a-3547-4a67-80e3-9f294f8cb9d8,39.7612592435634,-121.809614110566,29,7014.24
c58574a0-de5b-49cf-8303-23acde17d598,39.7310428161051,-121.678637813249,70,18116.8
9c0d3f59-ad41-4b58-9cda-39505f03b81d,39.7526641042628,-121.857310495216,14,3169.4
81a5ae44-0f3c-4227-9feb-9b0df549b0e4,39.5008448958901,-121.532975079595,250,22664.63
81a5ae44-0f3c-4227-9feb-9b0df549b0e4,39.5316044707062,-121.469019142927,134,14387.63
034af72b-781a-42b9-941f-15175accf794,39.450021055342,-121.55169555853,46,29732.35
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.730773254083,-121.684164505253,63,17633.48
1d037997-f15a-4dd1-9e1d-d9bb21117329,39.7355811140288,-121.835671772699,9,1049.77
c58574a0-de5b-49cf-8303-23acde17d598,39.772863821558,-121.61112660832,112,26540.33
c58574a0-de5b-49cf-8303-23acde17d598,39.7148436137941,-121.795330005606,33,6352.03
9c0d3f59-ad41-4b58-9cda-39505f03b81d,39.7729241712644,-121.838207801474,52,9000.76
19d0f7e8-715f-4a13-a3f8-9e7ef918d15a,39.711957556722,-121.775130288311,51,15907.88
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.8306573826466,-121.596031135084,182,36729.19
034af72b-781a-42b9-941f-15175accf794,39.4767975495337,-121.53058523122,74,36473.82
59684ef9-5c4b-47de-9b35-c960250d2b11,39.7313727278336,-121.860145590314,15,2352.68
f2e1f1a5-5a01-4fb1-bda3-fffc5a9cba6e,39.5265230254247,-121.571749095425,55,12946.92
b84dbd34-c853-4f2b-b388-7fd860202e1f,39.5027036668482,-121.548730376287,4,554.57
601467e9-bcee-4a7e-9a9c-36a8b6165210,39.7750109300024,-121.609722471817,26,6794.44
c95f770b-03d3-4bd9-9629-af8ab422a252,39.7354523679884,-121.821981777071,77,41930.92
e0090718-b71b-411d-a01e-5cccece4a731,39.7146679290931,-121.789814042438,166,34557.9
e2fd7b7c-937b-49aa-a08c-5ea4f12d7a2f,39.8018115640766,-121.57945105907,32,4390.33
b702f54f-a27a-42d3-8931-4c0e36f0fc0c,39.7418816233803,-121.662629047789,293,38246.73
81a5ae44-0f3c-4227-9feb-9b0df549b0e4,39.5314381737374,-121.468075005297,132,14302.77
e0090718-b71b-411d-a01e-5cccece4a731,39.8129266388969,-121.587155704925,47,7079.26
b84dbd34-c853-4f2b-b388-7fd860202e1f,39.5007992983341,-121.533259393767,59,8429.6
b702f54f-a27a-42d3-8931-4c0e36f0fc0c,39.776585386788,-121.607433206286,259,30678.6
c95f770b-03d3-4bd9-9629-af8ab422a252,39.5053443017807,-121.547831836214,16,2961.17
2e953e2f-18d2-4c39-ad08-62d90a1407c9,39.5240768506573,-121.569048110786,67,38603.41
b84dbd34-c853-4f2b-b388-7fd860202e1f,39.5146971651731,-121.547126415201,75,10643.09
0bc6ee45-3fbc-4667-ae6e-a359fdbcf5fa,39.3649132171221,-121.706670922439,15,6530.88
f2e1f1a5-5a01-4fb1-bda3-fffc5a9cba6e,39.4979159234712,-121.577373688064,22,3516.69
97c90b30-3e6e-4ac2-9d85-833e277643c1,39.7503533810588,-121.825165559361,16,3556.78
601467e9-bcee-4a7e-9a9c-36a8b6165210,39.7521866710297,-121.613753832206,6,1261.97
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.8342730006142,-121.59713486416,170,37141.85
7d385e27-8f2f-4043-87b0-6414d313f0e7,39.7277584509706,-121.842349132439,46,8994.61
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.7413773680554,-121.654444286492,80,20652.93
b84dbd34-c853-4f2b-b388-7fd860202e1f,39.5008918345506,-121.534819098402,61,8564.53
19d0f7e8-715f-4a13-a3f8-9e7ef918d15a,39.7130948134121,-121.78301464218,56,16626.33
1d037997-f15a-4dd1-9e1d-d9bb21117329,39.7399490916699,-121.837035676064,11,1558.99
ac48885f-1351-4dac-9205-718e0efc5115,39.4980983136951,-121.570138428816,78,44880.56
e0090718-b71b-411d-a01e-5cccece4a731,39.7503694743138,-121.631940551516,112,18516.2
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.8155471572606,-121.580651347676,145,33219.78
ef6037cf-1c86-4c5c-acc4-dc7777edfbfa,39.7297231691911,-121.841295024234,70,10322.52
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.7978325067659,-121.585152094671,128,30914.95
b702f54f-a27a-42d3-8931-4c0e36f0fc0c,39.7461275605039,-121.642511137874,287,36424.09
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.7651189425659,-121.61801452148,106,25446.6
ef4e3e87-3760-4187-9aae-d5e4a25938ce,39.5240822150756,-121.570662800709,55,38558.13
b5ffb0eb-fb4e-4e0d-9b73-9c840e18777c,39.7275519208641,-121.846914252455,5,619.67
ac48885f-1351-4dac-9205-718e0efc5115,39.5250142827639,-121.57062793199,55,38482.79
548aacf9-d1bf-4422-9a6b-a505e47085fb,39.5022047759417,-121.539272906737,11,1999.34
25b80e09-d711-4e0f-8f96-cce262ba39e0,39.7497606128312,-121.844006737709,25,6663.93
e2fd7b7c-937b-49aa-a08c-5ea4f12d7a2f,39.7625091530388,-121.604509598286,229,28162.51
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.8519179136704,-121.604253447309,210,40463.91
034af72b-781a-42b9-941f-15175accf794,39.4657173434327,-121.549351307711,48,31519.99
dd00d1bb-8883-4e4f-abb3-cb436317a66d,39.7350849053314,-121.835679819326,10,1046.28
9a923d6f-4f5c-4d4a-b5f9-50cac78712d5,39.725010527671,-121.833725829943,6,1066.89
ac48885f-1351-4dac-9205-718e0efc5115,39.5339084883874,-121.574509088666,45,37010.44
2e953e2f-18d2-4c39-ad08-62d90a1407c9,39.5825101186341,-121.623207278443,47,29716.71
c95f770b-03d3-4bd9-9629-af8ab422a252,39.5240969672261,-121.570665482918,40,8051.27
19d0f7e8-715f-4a13-a3f8-9e7ef918d15a,39.7316691119474,-121.681714307172,22,6218.98
c58574a0-de5b-49cf-8303-23acde17d598,39.7523704023582,-121.624367333911,136,33243.66
25b80e09-d711-4e0f-8f96-cce262ba39e0,39.7521625311472,-121.845239212825,22,6376.56
4a6a262f-9da8-48b3-8133-069a5d3a37a8,39.7614241994276,-121.853552720162,9,853.2
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.7495286017375,-121.632812269498,94,22861.39
81a5ae44-0f3c-4227-9feb-9b0df549b0e4,39.5263419763054,-121.477761803732,162,15928.36
81a5ae44-0f3c-4227-9feb-9b0df549b0e4,39.5038932266172,-121.500079125171,202,19583.68
4f335860-2c43-48c2-9b3f-8ff6499de6b1,39.733298554021,-121.837319990237,4,750.43
b702f54f-a27a-42d3-8931-4c0e36f0fc0c,39.7493220716311,-121.633097924775,282,35485.59
548aacf9-d1bf-4422-9a6b-a505e47085fb,39.5053805116046,-121.547800990808,1,142.79
81a5ae44-0f3c-4227-9feb-9b0df549b0e4,39.5055280331092,-121.505878061406,56,6202.94
e2fd7b7c-937b-49aa-a08c-5ea4f12d7a2f,39.842327674766,-121.597971713422,119,14669.15
9d54b070-4dee-4efb-a1d7-02c64fb27859,39.5167047987404,-121.549926641579,8,2110.25
e2fd7b7c-937b-49aa-a08c-5ea4f12d7a2f,39.8026873053722,-121.579198931408,188,22950.63
548aacf9-d1bf-4422-9a6b-a505e47085fb,39.4976812301684,-121.533488722652,16,2795.73
c58574a0-de5b-49cf-8303-23acde17d598,39.7546435746338,-121.624646283665,138,33594.37
601467e9-bcee-4a7e-9a9c-36a8b6165210,39.7523932011362,-121.607709473831,8,1779.81
e2fd7b7c-937b-49aa-a08c-5ea4f12d7a2f,39.798478919177,-121.584710871262,199,23655.12
4a6a262f-9da8-48b3-8133-069a5d3a37a8,39.7446925785954,-121.881364547096,16,3870.47
9a923d6f-4f5c-4d4a-b5f9-50cac78712d5,39.5968760309742,-121.68977971016,44,24562.32
f2e1f1a5-5a01-4fb1-bda3-fffc5a9cba6e,39.5258551553401,-121.561307255108,47,11593.41
e2fd7b7c-937b-49aa-a08c-5ea4f12d7a2f,39.7960072634224,-121.585019325317,203,23956.51
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.8022125543483,-121.579252575591,134,31645.82
fd3fc007-6b00-460e-b665-25ed182c9dd0,39.7078108613378,-121.727295769888,51,13085.29
f9c8e7c5-900b-44cf-afbb-59f4b0c9dd30,39.4874351911208,-121.55102902955,35,7261.4
544d68b3-62da-40c3-adee-b540d9e8f1ff,39.7285470204679,-121.801591622924,25,7235.73
3dbb5e24-a184-48ef-9916-4ba27d5c374c,39.7197681498389,-121.807239014342,11,2817.8
e0090718-b71b-411d-a01e-5cccece4a731,39.820525337489,-121.60145590314,22,3555.42
0bc6ee45-3fbc-4667-ae6e-a359fdbcf5fa,39.69499794811,-121.799531686278,59,52873.65
b284369b-08ec-4e3b-9f87-bc2a024ad4d4,39.7272059158805,-121.801690864664,20,4192.16
a285ef48-c4e6-42bc-8201-8381a3c6507e,39.7459317592342,-121.841191759181,13,2309.86
c58574a0-de5b-49cf-8303-23acde17d598,39.7411145115563,-121.655285159068,80,20564.58
ef6037cf-1c86-4c5c-acc4-dc7777edfbfa,39.7588305031556,-121.849369814954,17,6111.23
e2fd7b7c-937b-49aa-a08c-5ea4f12d7a2f,39.843179276179,-121.593031084122,91,11342.37
c58574a0-de5b-49cf-8303-23acde17d598,39.7696344417116,-121.612541473659,110,26161.54
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.8369914196128,-121.597718244655,187,37449.34
4f335860-2c43-48c2-9b3f-8ff6499de6b1,39.7284236388459,-121.843100151008,0,0
f2e1f1a5-5a01-4fb1-bda3-fffc5a9cba6e,39.5240835561802,-121.570657436291,59,13245.7
4f335860-2c43-48c2-9b3f-8ff6499de6b1,39.7334541221532,-121.837114801235,5,775.05
b702f54f-a27a-42d3-8931-4c0e36f0fc0c,39.8470872549467,-121.602417475129,152,17083.74
0bc6ee45-3fbc-4667-ae6e-a359fdbcf5fa,39.6458679226558,-121.789371477924,43,46120.44
e2fd7b7c-937b-49aa-a08c-5ea4f12d7a2f,39.7977828858961,-121.585227196528,200,23744.14
a285ef48-c4e6-42bc-8201-8381a3c6507e,39.7431060518686,-121.839146574685,12,1950.52
866544d7-a8da-4d92-b664-26967f88d833,39.7559015307368,-121.85162823508,25,6552.63
b284369b-08ec-4e3b-9f87-bc2a024ad4d4,39.7180314193983,-121.795323300083,27,5669.13
dd00d1bb-8883-4e4f-abb3-cb436317a66d,39.7995947181937,-121.849006375611,60,11678.06
1d037997-f15a-4dd1-9e1d-d9bb21117329,39.757831380238,-121.843852510682,36,5362.04
4a6a262f-9da8-48b3-8133-069a5d3a37a8,39.7616360939524,-121.852583101546,8,767.09
dd00d1bb-8883-4e4f-abb3-cb436317a66d,39.7324617047585,-121.837914099569,2,643.84
b84dbd34-c853-4f2b-b388-7fd860202e1f,39.500659823457,-121.548428627755,6,783.26
19d0f7e8-715f-4a13-a3f8-9e7ef918d15a,39.7311782676684,-121.684097450024,24,6434.36
ac48885f-1351-4dac-9205-718e0efc5115,39.5240822150756,-121.564261708514,58,39143.96
7d385e27-8f2f-4043-87b0-6414d313f0e7,39.7609481072991,-121.838699986857,8,1682.32
a285ef48-c4e6-42bc-8201-8381a3c6507e,39.7512680143874,-121.850106081373,20,3532.25
81a5ae44-0f3c-4227-9feb-9b0df549b0e4,39.5080546741518,-121.547080817645,266,24158.73
d2ccb3aa-94f4-459b-a41f-77f1bb189a28,39.365693739992,-121.706652146974,12,6431.69
f2e1f1a5-5a01-4fb1-bda3-fffc5a9cba6e,39.5042432549145,-121.566196922433,13,1966.45
b702f54f-a27a-42d3-8931-4c0e36f0fc0c,39.8263685301762,-121.59705305678,172,19574.27
12ac9f7d-777f-457f-8a8b-e5199945268c,39.7324456115035,-121.814172525059,57,39020.08
e2fd7b7c-937b-49aa-a08c-5ea4f12d7a2f,39.8455235269978,-121.601400917852,114,14176.14
e0090718-b71b-411d-a01e-5cccece4a731,39.8453786877024,-121.601191705536,4,484.38
d2ccb3aa-94f4-459b-a41f-77f1bb189a28,39.4955072996323,-121.530523540409,64,38532.39
b84dbd34-c853-4f2b-b388-7fd860202e1f,39.5168670723955,-121.540599259174,79,11261.62
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.718042148235,-121.799880373471,31,5615.3
4a6a262f-9da8-48b3-8133-069a5d3a37a8,39.734280242579,-121.86587747132,24,5931.06
c95f770b-03d3-4bd9-9629-af8ab422a252,39.7273561195943,-121.804826367189,67,39683.82
034af72b-781a-42b9-941f-15175accf794,39.4341705402238,-121.576771532105,41,25918.85
b702f54f-a27a-42d3-8931-4c0e36f0fc0c,39.718932641681,-121.817962486622,339,54018.03
034af72b-781a-42b9-941f-15175accf794,39.4922832842042,-121.549763026819,85,39808.53
81a5ae44-0f3c-4227-9feb-9b0df549b0e4,39.5112076110368,-121.478245942488,89,9015.84
1d037997-f15a-4dd1-9e1d-d9bb21117329,39.7521746010884,-121.845174839805,32,4714.84
544d68b3-62da-40c3-adee-b540d9e8f1ff,39.7181668709616,-121.799842822542,35,9229.18
8fd3a26a-3547-4a67-80e3-9f294f8cb9d8,39.7403219187452,-121.799889761203,9,2896.84
dd00d1bb-8883-4e4f-abb3-cb436317a66d,39.7951932129379,-121.8441502359,47,8856.87
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.7032712223096,-121.770850823572,47,9183.66
e2fd7b7c-937b-49aa-a08c-5ea4f12d7a2f,39.7951502975911,-121.58468404917,19,3389.42
d2ccb3aa-94f4-459b-a41f-77f1bb189a28,39.4669605473852,-121.524974049626,57,35120.4
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.7705262762622,-121.612208879722,112,26279.82
19d0f7e8-715f-4a13-a3f8-9e7ef918d15a,39.727136178442,-121.827520539017,87,22292.01
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.701813441623,-121.767895029062,50,9495.76
4f335860-2c43-48c2-9b3f-8ff6499de6b1,39.7968119261749,-121.845215072943,32,8148.64
ef4e3e87-3760-4187-9aae-d5e4a25938ce,39.5240848972848,-121.558777931856,62,40750.58
c58574a0-de5b-49cf-8303-23acde17d598,39.7411185348701,-121.663612077451,77,19850.23
1d037997-f15a-4dd1-9e1d-d9bb21117329,39.7325917919035,-121.837895324105,4,606.44
5cfb0aa7-4f9b-42e8-aa4c-615f70268077,39.7599878764145,-121.864638290682,14,2999.33
b702f54f-a27a-42d3-8931-4c0e36f0fc0c,39.8393088483398,-121.61414945806,110,13155.66
601467e9-bcee-4a7e-9a9c-36a8b6165210,39.7768857942156,-121.591319834669,21,4919.6
d2ccb3aa-94f4-459b-a41f-77f1bb189a28,39.3641984083771,-121.637641587117,27,12988.68
93f6fc83-d15e-4a5e-83bf-090200e8be32,39.5240768506573,-121.569048110786,44,36416.27
7d385e27-8f2f-4043-87b0-6414d313f0e7,39.7547200175953,-121.821249533966,21,4666.88
81a5ae44-0f3c-4227-9feb-9b0df549b0e4,39.5041547420117,-121.523443849292,241,21749.68
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.8538638564267,-121.607771164642,193,40940.53
fd3fc007-6b00-460e-b665-25ed182c9dd0,39.7537168713639,-121.62520015986,84,23815.59
4f335860-2c43-48c2-9b3f-8ff6499de6b1,39.7340093394523,-121.835526933403,8,924.86
25b80e09-d711-4e0f-8f96-cce262ba39e0,39.7474981693922,-121.842345109126,26,6952.65
e2fd7b7c-937b-49aa-a08c-5ea4f12d7a2f,39.818354089162,-121.593658721069,152,19324.63
548aacf9-d1bf-4422-9a6b-a505e47085fb,39.5068436567094,-121.551275792794,4,586.84
c95f770b-03d3-4bd9-9629-af8ab422a252,39.5319169480751,-121.580004935265,42,9295.58
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.8138238378658,-121.585777049409,148,33714.77
352b0943-2f08-4710-b05f-cc224df6c570,39.722585810577,-121.841140797206,34,7700.97
034af72b-781a-42b9-941f-15175accf794,39.3658882001572,-121.645768680916,23,12248.73
4f335860-2c43-48c2-9b3f-8ff6499de6b1,39.7355811140288,-121.835671772699,11,1101.42
c95f770b-03d3-4bd9-9629-af8ab422a252,39.5989051222149,-121.656848887017,48,19451.07
1d037997-f15a-4dd1-9e1d-d9bb21117329,39.7716997427762,-121.838457246927,63,8699.29
b84dbd34-c853-4f2b-b388-7fd860202e1f,39.5055159631679,-121.51833289971,28,4553.95
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.8248115077502,-121.59671107511,177,36064.4
fd3fc007-6b00-460e-b665-25ed182c9dd0,39.7453792241442,-121.648049899819,72,21363.02
4f335860-2c43-48c2-9b3f-8ff6499de6b1,39.7739581629013,-121.843637933948,28,5584.58
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.7412821496297,-121.661780128585,77,20019.5
ebe3f4a0-c555-4566-b623-37ab67ef4daf,39.7551438066449,-121.844799330521,23,3666.31
352b0943-2f08-4710-b05f-cc224df6c570,39.7342105051404,-121.803926486011,14,2165.33
e2fd7b7c-937b-49aa-a08c-5ea4f12d7a2f,39.8525147052118,-121.602585113203,104,13081.14
9a923d6f-4f5c-4d4a-b5f9-50cac78712d5,39.6764088974243,-121.796368020556,19,7703.07
21208872-b8e0-4073-9e73-bf235d51c5fe,39.4953624603368,-121.572123263605,15,3404.06
b702f54f-a27a-42d3-8931-4c0e36f0fc0c,39.712640178957,-121.776172326575,323,50159.4
19d0f7e8-715f-4a13-a3f8-9e7ef918d15a,39.718142731079,-121.795311230142,64,18069.2
e0090718-b71b-411d-a01e-5cccece4a731,39.7180783580588,-121.799601423717,171,35752.4
034af72b-781a-42b9-941f-15175accf794,39.366031698348,-121.642103442079,25,12569.85
ef4e3e87-3760-4187-9aae-d5e4a25938ce,39.5514648885408,-121.597027575793,41,33929.58
8fd3a26a-3547-4a67-80e3-9f294f8cb9d8,39.7699737411722,-121.833374460541,39,9930.21
19d0f7e8-715f-4a13-a3f8-9e7ef918d15a,39.7164556215081,-121.795285749154,63,17881.72
59684ef9-5c4b-47de-9b35-c960250d2b11,39.7597344076475,-121.849392613732,42,8536.91
548aacf9-d1bf-4422-9a6b-a505e47085fb,39.3635117628283,-121.650800505328,60,29991.72
19d0f7e8-715f-4a13-a3f8-9e7ef918d15a,39.7270101146108,-121.807414699043,73,20056.99
81a5ae44-0f3c-4227-9feb-9b0df549b0e4,39.504235208287,-121.512068600182,38,5117.8
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.7272461490182,-121.801586258506,25,4524.01
c58574a0-de5b-49cf-8303-23acde17d598,39.7132718392176,-121.779691385012,42,7725.07
e2fd7b7c-937b-49aa-a08c-5ea4f12d7a2f,39.8021910966749,-121.579294149834,189,23006.36
ef4e3e87-3760-4187-9aae-d5e4a25938ce,39.5304175931464,-121.5681750517,48,37695
81a5ae44-0f3c-4227-9feb-9b0df549b0e4,39.5235806419599,-121.466467020897,122,13321.76
ef4e3e87-3760-4187-9aae-d5e4a25938ce,39.7148932346638,-121.795288431364,30,7505.16
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.7563333664139,-121.625909604186,100,24229.66
6c58b8c2-480b-4ab8-8453-42e16fc11605,39.7262658015648,-121.835728099092,43,10246.56
12ac9f7d-777f-457f-8a8b-e5199945268c,39.7284236388459,-121.843100151008,71,42632.32
9c0d3f59-ad41-4b58-9cda-39505f03b81d,39.7664855281404,-121.856483033686,21,5333.2
0ef4612b-eb53-470a-aebd-d23ba0fd207f,39.8464623002089,-121.606302655119,232,46063.4
601467e9-bcee-4a7e-9a9c-36a8b6165210,39.7133067079369,-121.781041877332,84,26450.4
d2ccb3aa-94f4-459b-a41f-77f1bb189a28,39.5078065698032,-121.548788043784,76,40862.1
f9c8e7c5-900b-44cf-afbb-59f4b0c9dd30,39.4944585558449,-121.548904719884,40,8075.46
81a5ae44-0f3c-4227-9feb-9b0df549b0e4,39.5009293854791,-121.532497646361,23,3220.21
c95f770b-03d3-4bd9-9629-af8ab422a252,39.5078441207316,-121.548746469542,14,2672.27
e2fd7b7c-937b-49aa-a08c-5ea4f12d7a2f,39.8007789135444,-121.580714379592,29,4232.26
d2ccb3aa-94f4-459b-a41f-77f1bb189a28,39.4354687294643,-121.551395151102,40,28114.29
ebe3f4a0-c555-4566-b623-37ab67ef4daf,39.733113481588,-121.837497016042,48,7976.02
866544d7-a8da-4d92-b664-26967f88d833,39.7928959007797,-121.898691618365,0,0
b702f54f-a27a-42d3-8931-4c0e36f0fc0c,39.8488333731194,-121.603270417647,149,16873.34
866544d7-a8da-4d92-b664-26967f88d833,39.7920885558181,-121.894323640723,4,432.91
e0090718-b71b-411d-a01e-5cccece4a731,39.738931193288,-121.667858014575,128,21989.63
9d54b070-4dee-4efb-a1d7-02c64fb27859,39.524058075193,-121.572615448988,25,5406.17
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.7671654681662,-121.613645202735,110,25885.07
40e5e8fc-66bd-4ea8-ab92-f71a4453a51f,39.7272072569851,-121.804141062745,24,4305.63
b655350d-c4c2-4485-8ed8-fe01a316eb38,39.4354673883597,-121.551440748658,54,15682.75
